Scenario_ID,Topology,Node_Count,Node_Density_nodes_per_km2,Terrain_Size_m,Node_Speed_mps,Traffic_Rate_bps,Packet_Size_bytes,TTL,Wait_Time_s,Retry_Attempts,Route_Expiry_s,Buffer_Size_packets,Thresh_Min,Thresh_Max,Drop_Probability,Source_Node,Destination_Node,Initial_Hops,AODV-AERS1_Throughput_Mbps,AODV-AERS1_PDR,AODV-AERS1_E2E_Delay_ms,AODV-AERS1_TxPackets,AODV-AERS1_RxPackets,AODV-AERS2_Throughput_Mbps,AODV-AERS2_PDR,AODV-AERS2_E2E_Delay_ms,AODV-AERS2_TxPackets,AODV-AERS2_RxPackets,AODV-AERS3_Throughput_Mbps,AODV-AERS3_PDR,AODV-AERS3_E2E_Delay_ms,AODV-AERS3_TxPackets,AODV-AERS3_RxPackets,OLSR_Throughput_Mbps,OLSR_PDR,OLSR_E2E_Delay_ms,OLSR_TxPackets,OLSR_RxPackets,DSDV_Throughput_Mbps,DSDV_PDR,DSDV_E2E_Delay_ms,DSDV_TxPackets,DSDV_RxPackets,AODV_Throughput_Mbps,AODV_PDR,AODV_E2E_Delay_ms,AODV_TxPackets,AODV_RxPackets,Optimal_Protocol_Throughput,Optimal_Protocol_PDR,Optimal_Protocol_Delay,Winning_Throughput_Mbps,Winning_PDR,Winning_Delay_ms
200,TWO_CLUSTER,25,15.841641,1256.232184,5.648903,430367,844,8,1.53963,3,4.522977,83,21,38,0.175292,13,22,5,0.392516,0.882845,9.62618,956,844,0.38275,0.860879,11.155524,956,823,0.418095,0.940377,8.092738,956,899,0.236719,0.641058,6.083621,794,509,0.205559,0.462343,13.062397,956,442,0.390191,0.877615,10.780053,956,839,AODV-AERS3,AODV-AERS3,OLSR,0.418095,0.940377,6.083621
965,RANDOM,36,24.870742,1203.114275,9.970965,458069,507,13,2.085869,1,1.956126,117,16,77,0.180328,4,9,8,0.385485,0.797521,8.368551,1694,1351,0.32528,0.672963,31.916217,1694,1140,0.431139,0.891972,8.175822,1694,1511,0.074187,0.300926,8.269233,864,260,0.112421,0.232586,110.195152,1694,394,0.433707,0.897285,8.162863,1694,1520,AODV,AODV,AODV,0.433707,0.897285,8.162863
14,GRID,44,117.786456,611.193407,13.08977,73294,247,11,2.573234,4,3.455833,132,20,76,0.169034,6,42,4,0.07964,0.976619,4.431982,556,543,0.061307,0.751799,24.009208,556,418,0.0748,0.917266,10.078609,556,510,0.055733,0.815451,10.737445,466,380,0.028893,0.354317,32.745573,556,197,0.06952,0.852518,14.669112,556,474,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.07964,0.976619,4.431982
699,RING,33,63.120749,723.054274,1.725207,417814,131,9,1.416858,4,2.065146,142,22,67,0.118486,5,20,3,0.497691,0.981438,6.277769,5980,5869,0.430275,0.848495,6.677542,5980,5074,0.327243,0.645318,9.247428,5980,3859,0.419336,0.991578,105.147681,4987,4945,0.503712,0.993311,217.769313,5980,5940,0.465043,0.917057,4.757936,5980,5484,DSDV,DSDV,AODV,0.503712,0.993311,4.757936
529,RING,77,506.964588,389.723461,2.162397,1144008,935,9,1.473661,2,1.706552,180,40,81,0.132513,27,64,2,0.582936,0.494769,29.440472,2294,1135,0.244987,0.207934,11.079439,2294,477,0.362602,0.307759,14.985975,2294,706,0.622997,0.528771,47.853374,2294,1213,0.580882,0.493025,5.362528,2294,1131,0.287102,0.243679,1.454235,2294,559,OLSR,OLSR,AODV,0.622997,0.528771,1.454235
761,HOTSPOT,51,171.034551,546.063517,0.949891,917028,1161,7,2.299829,2,3.780168,143,23,91,0.150371,38,48,3,0.818666,0.872297,9.561398,1480,1291,0.634133,0.675676,10.425208,1480,1000,0,0,-1,1480,0,0.720375,0.916868,12.463276,1239,1136,0.856714,0.912838,24.803488,1480,1351,0,0,-1,1480,0,DSDV,OLSR,AODV-AERS1,0.856714,0.916868,9.561398
904,LINE,49,72.52331,821.976178,8.028961,629674,773,7,3.118003,3,2.524389,107,24,62,0.116797,0,48,3,0.181133,0.277669,129.365655,1527,424,0.28067,0.430255,10.897994,1527,657,0.3204,0.491159,93.072352,1527,750,0.432326,0.796223,28.955244,1271,1012,0.332362,0.509496,31.303834,1527,778,0.394733,0.605108,46.770437,1527,924,OLSR,OLSR,AODV-AERS2,0.432326,0.796223,10.897994
714,TWO_CLUSTER,52,48.587426,1034.521987,11.240906,531242,651,6,1.187042,2,1.800475,126,19,79,0.089044,23,44,4,0.299484,0.540523,11.752697,1530,827,0.275946,0.498039,7.547697,1530,762,0.459547,0.829412,14.547856,1530,1269,0.230317,0.509615,68.844981,1248,636,0.202795,0.366013,51.578876,1530,560,0.335698,0.605882,12.518563,1530,927,AODV-AERS3,AODV-AERS3,AODV-AERS2,0.459547,0.829412,7.547697
241,CORRIDOR,67,37.365592,1339.064411,12.522521,669551,1052,10,2.719934,4,3.977849,41,8,28,0.196636,12,43,6,0.24768,0.360436,66.366948,1193,430,0.41184,0.599329,19.726619,1193,715,0.165312,0.24057,17.840995,1193,287,0.08928,0.162134,126.207223,956,155,0.052416,0.076278,202.106123,1193,91,0.046656,0.067896,274.97081,1193,81,AODV-AERS2,AODV-AERS2,AODV-AERS3,0.41184,0.599329,17.840995
318,CORRIDOR,55,183.028541,548.178421,10.094031,217501,1330,8,0.657639,4,4.329625,56,8,29,0.088503,10,19,3,0.114434,0.51634,98.773756,306,158,0.050699,0.228758,121.964117,306,70,0.170927,0.771242,29.95945,306,236,0.079669,0.438247,95.556375,251,110,0.158614,0.715686,35.10635,306,219,0.001449,0.006536,1376.329904,306,2,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.170927,0.771242,29.95945
832,LINE,53,203.240432,510.661222,7.436956,1077460,1338,6,3.480592,1,5.745684,84,18,48,0.168573,0,52,2,0.016028,0.014579,219.773854,1509,22,0.805029,0.732273,3.64906,1509,1105,0.517987,0.471173,18.248423,1509,711,0.802115,0.729622,8.39343,1509,1101,0.499774,0.454606,44.63761,1509,686,0.982791,0.89397,51.963845,1509,1349,AODV,AODV,AODV-AERS2,0.982791,0.89397,3.64906
108,CORRIDOR,22,8.011479,1657.123917,5.493096,1532820,158,10,0.796618,4,1.694237,100,16,67,0.15466,12,16,8,0.283216,0.156954,553.043957,18190,2855,0.307818,0.170588,535.364434,18190,3103,0.135309,0.074986,477.600796,18190,1364,0.244131,0.170041,741.821622,14473,2461,0,0,-1,18190,0,0.35087,0.194447,456.882273,18190,3537,AODV,AODV,AODV,0.35087,0.194447,456.882273
214,RANDOM,53,124.532587,652.373678,12.367599,442471,1276,8,2.277779,3,4.828734,126,24,62,0.161696,19,51,4,0.123098,0.272308,95.83106,650,177,0.351211,0.776923,40.466251,650,505,0.404762,0.895385,11.870243,650,582,0.213508,0.553153,30.338604,555,307,0.384593,0.850769,31.27813,650,553,0.048683,0.107692,61.524564,650,70,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.404762,0.895385,11.870243
608,CORRIDOR,56,380.90842,383.427914,2.071568,576535,1389,5,0.930735,4,2.005765,124,22,60,0.075307,5,36,2,0.43757,0.744216,87.769502,778,579,0.423211,0.719794,9.998865,778,560,0.241835,0.411311,65.524847,778,320,0.587961,1,4.200019,778,778,0.534303,0.90874,11.692071,778,707,0,0,-1,778,0,OLSR,OLSR,OLSR,0.587961,1,4.200019
391,CORRIDOR,35,16.324009,1464.268113,9.852022,566112,811,11,2.419997,4,3.789209,174,24,110,0.067677,7,10,6,0.538302,0.919725,9.99667,1308,1203,0.491766,0.840214,10.655766,1308,1099,0.467155,0.798165,11.481175,1308,1044,0.158851,0.327491,32.777983,1084,355,0.331125,0.565749,13.120488,1308,740,0.54233,0.926606,9.33235,1308,1212,AODV,AODV,AODV,0.54233,0.926606,9.33235
766,LINE,48,72.975522,811.020842,4.878767,1401596,966,9,0.909219,3,1.966064,72,15,44,0.059795,0,47,3,1.03323,0.716544,219.011678,2720,1949,0.507868,0.352206,61.971745,2720,958,1.309959,0.908456,56.428452,2720,2471,1.015205,0.852627,57.017232,2246,1915,1.209764,0.838971,28.705435,2720,2282,0.573074,0.397426,248.877867,2720,1081,AODV-AERS3,AODV-AERS3,DSDV,1.309959,0.908456,28.705435
99,LINE,51,65.972109,879.234872,4.03731,957827,1201,8,1.38113,1,5.91897,45,10,29,0.162716,0,50,4,0.475869,0.485619,173.627609,1495,726,0,0,-1,1495,0,0.898645,0.917057,8.738047,1495,1371,0.306103,0.490546,13.042982,952,467,0.932074,0.951171,9.878508,1495,1422,0.635803,0.648829,16.986314,1495,970,DSDV,DSDV,AODV-AERS3,0.932074,0.951171,8.738047
194,LINE,67,178.200353,613.173138,16.802391,361557,219,5,0.883029,2,2.091573,66,9,33,0.173603,0,66,3,0.195624,0.479806,26.182396,3095,1485,0.201289,0.4937,118.91136,3095,1528,0.057436,0.140872,267.214704,3095,436,0.280855,0.833464,20.908988,2558,2132,0.000395,0.000969,2015.674743,3095,3,0.104201,0.255574,195.812367,3095,791,OLSR,OLSR,OLSR,0.280855,0.833464,20.908988
570,RANDOM,75,60.800932,1110.645632,10.09427,1322748,230,9,1.524551,3,3.629652,81,16,49,0.165213,15,37,7,0.022154,0.014931,462.73883,10783,161,0.367805,0.24789,470.58765,10783,2673,0.220573,0.14866,533.404246,10783,1603,0.060957,0.050966,681.327404,8692,443,0,0,-1,10783,0,0.050362,0.033942,222.254702,10783,366,AODV-AERS2,AODV-AERS2,AODV,0.367805,0.24789,222.254702
353,RANDOM,75,24.752549,1740.68694,1.915209,584124,333,15,3.319703,4,5.058364,36,8,23,0.126545,26,73,13,0.427231,0.674878,11.587422,3288,2219,0.329039,0.519769,12.055136,3288,1709,0.464583,0.733881,12.719008,3288,2413,0.395271,0.912444,11.202286,2250,2053,0.070275,0.11101,1300.96057,3288,365,0.464005,0.732968,12.341641,3288,2410,AODV-AERS3,OLSR,OLSR,0.464583,0.912444,11.202286
292,HOTSPOT,66,168.321356,626.184564,1.74774,607277,1359,10,2.285187,2,2.947098,154,35,78,0.092143,49,65,4,0.406853,0.657109,25.195932,837,550,0.58217,0.940263,11.462955,837,787,0.163481,0.264038,99.830896,837,221,0.25003,0.488439,48.275538,692,338,0.042165,0.0681,532.182043,837,57,0.590307,0.953405,9.859799,837,798,AODV,AODV,AODV,0.590307,0.953405,9.859799
496,LINE,67,218.911479,553.226702,1.914728,1338403,1376,9,1.400824,1,5.860225,101,13,66,0.062601,0,66,2,0.468,0.342841,244.598259,1823,625,0.583315,0.427318,10.932051,1823,779,0.405101,0.296764,43.305177,1823,541,0.685152,0.50192,76.552514,1823,915,1.289434,0.944597,20.465016,1823,1722,0.366912,0.268788,140.964948,1823,490,DSDV,DSDV,AODV-AERS2,1.289434,0.944597,10.932051
649,HOTSPOT,36,44.007381,904.458179,4.797138,449310,215,10,3.021186,4,2.314734,96,23,49,0.124943,27,34,5,0.450101,0.886422,6.230989,3918,3473,0.425218,0.837417,6.380765,3918,3281,0.484186,0.953548,5.670762,3918,3736,0.194011,0.601688,110.545065,2488,1497,0,0,-1,3918,0,0.483667,0.952527,4.825959,3918,3732,AODV-AERS3,AODV-AERS3,AODV,0.484186,0.953548,4.825959
265,GRID,73,41.462407,1326.887726,7.238658,863727,1269,10,1.348441,4,4.695706,180,22,117,0.186324,8,72,8,0.594891,0.673981,27.855822,1276,860,0.527793,0.597962,18.65143,1276,763,0.635703,0.720219,17.362174,1276,919,0.556154,0.835759,39.727054,962,804,0.406047,0.460031,61.261941,1276,587,0.6945,0.786834,17.435719,1276,1004,AODV,OLSR,AODV-AERS3,0.6945,0.835759,17.362174
863,CORRIDOR,44,17.339515,1592.971003,5.925246,1556540,195,10,2.681014,1,3.003247,97,12,52,0.107578,2,16,7,0.276044,0.155085,421.806426,14966,2321,0,0,-1,14966,0,0.359773,0.202125,502.999152,14966,3025,0.023668,0.019823,812.028412,10039,199,0.011655,0.006548,625.312687,14966,98,0.300426,0.168783,428.02828,14966,2526,AODV-AERS3,AODV-AERS3,AODV-AERS1,0.359773,0.202125,421.806426
875,RING,74,270.093193,523.430519,1.121517,933720,217,8,3.462095,3,3.570024,166,27,116,0.115716,15,50,2,0.044035,0.041775,264.626896,8067,337,0.006403,0.006074,646.143283,8067,49,0.091989,0.087269,467.616749,8067,704,1.005872,0.954258,202.918847,8067,7698,0.667184,0.632949,328.410194,8067,5106,0.215469,0.204413,29.755143,8067,1649,OLSR,OLSR,AODV,1.005872,0.954258,29.755143
785,RANDOM,48,38.751638,1112.949833,11.471878,1672885,374,10,1.04375,2,2.02391,168,31,90,0.115864,22,29,8,0.53943,0.300024,395.870218,8386,2516,0.195962,0.108991,359.632021,8386,914,0.315597,0.175531,445.836135,8386,1472,0.226621,0.161005,543.945177,6565,1057,0,0,-1,8386,0,0.573734,0.319103,415.882956,8386,2676,AODV,AODV,AODV-AERS2,0.573734,0.319103,359.632021
227,CORRIDOR,40,23.780391,1296.94183,5.695037,298521,623,11,2.157247,2,4.048529,162,25,90,0.036694,9,28,5,0.297203,0.953229,8.515943,898,856,0.287829,0.923163,9.963801,898,829,0,0,-1,898,0,0.098605,0.383266,49.347779,741,284,0.192002,0.615813,12.950832,898,553,0.061454,0.197105,4.647735,898,177,AODV-AERS1,AODV-AERS1,AODV,0.297203,0.953229,4.647735
367,RANDOM,59,27.060481,1476.584317,8.482645,407531,932,17,2.012223,2,1.180588,98,17,52,0.066404,3,51,11,0.328192,0.782662,18.665762,819,641,0.272384,0.649573,19.649206,819,532,0.32768,0.781441,18.501648,819,640,0.063488,0.200647,104.363875,618,124,0.390144,0.930403,21.563452,819,762,0.297472,0.709402,19.656928,819,581,DSDV,DSDV,AODV-AERS3,0.390144,0.930403,18.501648
759,TWO_CLUSTER,44,16.769864,1619.800644,5.979579,652765,456,10,1.629803,1,5.79645,46,6,32,0.082315,8,15,8,0.633975,0.915052,7.447867,2684,2456,0.49097,0.708644,9.250957,2684,1902,0.559891,0.808122,7.858527,2684,2169,0.120548,0.217614,135.403918,2146,467,0,0,-1,2684,0,0.599902,0.865872,7.667117,2684,2324,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.633975,0.915052,7.447867
443,HOTSPOT,56,148.553941,613.976749,14.590187,2025055,449,7,0.836801,4,5.356399,34,6,16,0.177416,39,55,3,0.269664,0.125355,361.17511,8456,1060,0.274498,0.127602,425.069826,8456,1079,0.009158,0.004257,544.118042,8456,36,0.460973,0.260083,427.065447,6967,1812,0.459192,0.213458,782.487276,8456,1805,0.39432,0.183302,441.524557,8456,1550,OLSR,OLSR,AODV-AERS1,0.460973,0.260083,361.17511
51,GRID,45,59.066274,872.843675,1.342844,2106020,1058,11,1.406052,2,3.60706,146,34,96,0.104014,6,42,6,1.336794,0.618435,429.488794,3732,2308,1.419619,0.656752,371.508336,3732,2451,1.190256,0.550643,433.022987,3732,2055,0.723421,0.407238,494.518555,3067,1249,0.96321,0.445606,589.841961,3732,1663,1.086,0.502412,443.139926,3732,1875,AODV-AERS2,AODV-AERS2,AODV-AERS2,1.419619,0.656752,371.508336
82,GRID,45,16.433531,1654.782087,12.41548,700632,506,14,1.091484,2,2.140343,174,23,90,0.106235,6,42,12,0.386189,0.522342,55.783308,2596,1356,0.055251,0.07473,127.059138,2596,194,0.354006,0.478814,55.092429,2596,1243,0,0,-1,0,0,0,0,-1,2596,0,0.309578,0.418721,50.368069,2596,1087,AODV-AERS1,AODV-AERS1,AODV,0.386189,0.522342,50.368069
183,GRID,30,29.714701,1004.789166,11.156272,85188,388,15,1.791602,4,4.547612,59,10,30,0.074016,0,29,8,0.071441,0.783455,14.944713,411,322,0.078097,0.856448,23.726064,411,352,0.080759,0.885645,19.666601,411,364,0.025293,0.336283,7.484909,339,114,0.054579,0.59854,30.553323,411,246,0.048367,0.530414,24.037503,411,218,AODV-AERS3,AODV-AERS3,OLSR,0.080759,0.885645,7.484909
763,HOTSPOT,69,50.123565,1173.285133,7.776573,753460,386,6,2.684302,1,5.596658,50,6,30,0.163899,52,60,-1,0,0,-1,3659,0,0,0,-1,3659,0,0,0,-1,3659,0,0,0,-1,0,0,0,0,-1,3659,0,0,0,-1,3659,0,NONE,NONE,NONE,0,0,-1
93,CORRIDOR,74,171.571252,656.740198,11.201277,2076048,315,10,2.526332,2,3.449004,59,11,33,0.10597,35,53,3,0.297267,0.131504,451.490547,12357,1625,0.142322,0.06296,549.65104,12357,778,0.119273,0.052764,429.69884,12357,652,0.378306,0.199479,435.884378,10367,2068,0.452577,0.20021,456.224596,12357,2474,0.090735,0.040139,361.549661,12357,496,DSDV,DSDV,AODV,0.452577,0.20021,361.549661
575,CORRIDOR,52,27.9613,1363.713033,14.449628,688580,1060,11,2.946751,1,2.240419,135,22,62,0.108517,42,48,6,0.402125,0.568966,30.537763,1218,693,0.045841,0.06486,14.030915,1218,79,0.305801,0.432677,43.74676,1218,527,0,0,-1,0,0,0.236749,0.334975,58.679981,1218,408,0.176981,0.250411,23.775002,1218,305,AODV-AERS1,AODV-AERS1,AODV-AERS2,0.402125,0.568966,14.030915
376,RANDOM,51,56.545627,949.698119,7.028272,1502817,271,8,0.658245,1,2.734533,105,22,59,0.082019,6,23,6,0.300435,0.181206,438.763303,10397,1884,0.402972,0.243051,477.432467,10397,2527,0.318455,0.192075,421.99409,10397,1997,0.095042,0.115976,449.387764,5139,596,0.195506,0.117919,696.290554,10397,1226,0.214642,0.12946,406.465292,10397,1346,AODV-AERS2,AODV-AERS2,AODV,0.402972,0.243051,406.465292
611,CORRIDOR,30,12.51049,1548.543708,10.988502,485771,874,13,3.028274,3,4.236417,174,39,97,0.097265,20,21,8,0.376194,0.75048,14.96548,1042,782,0.369459,0.737044,14.690597,1042,768,0.373308,0.744722,14.814703,1042,776,0.060133,0.275938,130.776372,453,125,0.267473,0.533589,12.535785,1042,556,0.413717,0.825336,28.70455,1042,860,AODV,AODV,DSDV,0.413717,0.825336,12.535785
967,RING,44,13.322688,1817.315836,7.171306,705943,982,13,3.125321,1,3.232936,93,22,51,0.094392,15,39,8,0.567216,0.781737,15.126966,1347,1053,0.003232,0.004454,49.712146,1347,6,0.618389,0.852264,15.673474,1347,1148,0.382453,0.692683,96.543317,1025,710,0.033397,0.046028,30.108144,1347,62,0.388379,0.535264,17.8025,1347,721,AODV-AERS3,AODV-AERS3,AODV-AERS1,0.618389,0.852264,15.126966
619,LINE,31,69.45384,668.08653,5.061713,1408067,169,5,2.335831,2,3.668894,143,28,78,0.130175,0,30,3,0.339786,0.207016,457.692913,15622,3234,0.299755,0.182627,441.308705,15622,2853,0.432139,0.263283,437.815894,15622,4113,0.406083,0.291522,500.321151,13258,3865,0.104121,0.063436,415.151833,15622,991,0.345879,0.210728,426.920849,15622,3292,AODV-AERS3,OLSR,DSDV,0.432139,0.291522,415.151833
173,HOTSPOT,22,9.327596,1535.771028,1.940269,383524,1125,8,2.82613,1,3.620151,55,11,31,0.038556,11,19,-1,0,0,-1,639,0,0,0,-1,639,0,0,0,-1,639,0,0,0,-1,0,0,0,0,-1,639,0,0,0,-1,639,0,NONE,NONE,NONE,0,0,-1
19,TWO_CLUSTER,41,22.335668,1354.853855,6.057067,209582,479,8,1.965448,3,3.621995,105,17,60,0.184304,4,17,5,0.17549,0.791463,15.665347,820,649,0.180086,0.812195,11.655836,820,666,0.171704,0.77439,84.29266,820,635,0.090854,0.499257,5.252404,673,336,0.103293,0.465854,5.358783,820,382,0.171974,0.77561,16.496843,820,636,AODV-AERS2,AODV-AERS2,OLSR,0.180086,0.812195,5.252404
475,HOTSPOT,64,38.59178,1287.78269,14.34141,1500907,143,6,1.883917,1,5.003042,64,14,44,0.099628,51,56,-1,0,0,-1,19679,0,0,0,-1,19679,0,0,0,-1,19679,0,0,0,-1,0,0,0,0,-1,19679,0,0,0,-1,19679,0,NONE,NONE,NONE,0,0,-1
684,HOTSPOT,39,14.893317,1618.216381,4.972096,493719,1190,5,1.453185,4,5.886201,77,19,50,0.157702,32,38,-1,0,0,-1,777,0,0,0,-1,777,0,0,0,-1,777,0,0,0,-1,0,0,0,0,-1,777,0,0,0,-1,777,0,NONE,NONE,NONE,0,0,-1
883,RING,25,42.538883,766.614382,7.153937,162889,259,10,2.948219,2,5.395976,161,33,82,0.116188,3,17,3,0.177251,0.982188,2.928653,1179,1158,0.177557,0.983885,2.563799,1179,1160,0.165618,0.917727,4.273316,1179,1082,0.151842,0.99002,1.962747,1002,992,0.1797,0.995759,5.215652,1179,1174,0.177404,0.983036,2.820952,1179,1159,DSDV,DSDV,OLSR,0.1797,0.995759,1.962747
651,RANDOM,35,26.638796,1146.243081,12.803165,212541,262,15,2.579774,2,2.692067,157,24,105,0.13746,15,33,8,0.009125,0.03879,38.929151,1521,59,0,0,-1,1521,0,0.00928,0.039448,37.961779,1521,60,0,0,-1,0,0,0,0,-1,1521,0,0,0,-1,1521,0,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.00928,0.039448,37.961779
503,LINE,48,151.638976,562.62004,2.480619,1107342,591,9,0.649299,3,3.008509,33,6,15,0.037183,0,47,3,0.574432,0.495303,61.841718,3513,1740,0.017167,0.014802,515.051156,3513,52,0.945172,0.814973,60.136762,3513,2863,0.887398,0.917093,24.86104,2931,2688,1.050484,0.905779,85.452473,3513,3182,0.384935,0.33191,203.643702,3513,1166,DSDV,OLSR,OLSR,1.050484,0.917093,24.86104
947,CORRIDOR,46,80.061405,757.996697,14.677697,199272,1045,5,3.141447,2,2.120237,126,30,81,0.070516,13,40,3,0.001145,0.005602,53.358058,357,2,0.173969,0.851541,22.013601,357,304,0.119604,0.585434,66.908329,357,209,0.079545,0.567347,4.468887,245,139,0.152795,0.747899,33.323489,357,267,0.185987,0.910364,9.342848,357,325,AODV,AODV,OLSR,0.185987,0.910364,4.468887
719,CORRIDOR,32,16.372839,1398.018759,9.975486,164980,211,12,2.342655,3,2.932185,90,16,48,0.171888,0,7,7,0,0,-1,1466,0,0.026513,0.141883,92.74065,1466,208,0.16405,0.877899,6.667731,1466,1287,0,0,-1,1165,0,0,0,-1,1466,0,0.159461,0.853342,7.770005,1466,1251,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.16405,0.877899,6.667731
418,GRID,46,59.347351,880.396379,0.483816,1182416,770,13,0.89407,4,2.357337,167,37,102,0.195679,6,42,6,1.113795,0.908996,140.756021,2879,2617,0.979731,0.799583,10.032409,2879,2302,1.120179,0.914206,9.137422,2879,2632,0.799277,0.776996,26.045879,2417,1878,0.207267,0.169156,27.166138,2879,487,0.582221,0.475165,85.167472,2879,1368,AODV-AERS3,AODV-AERS3,AODV-AERS3,1.120179,0.914206,9.137422
553,TWO_CLUSTER,60,96.863031,787.039626,11.606642,1074771,175,8,0.840051,1,3.0188,127,20,66,0.147986,11,38,3,0.175284,0.140599,428.510404,11515,1619,0.021762,0.017455,445.510726,11515,201,0.175175,0.140512,393.701928,11515,1618,0.039193,0.037109,448.780145,9755,362,0.308343,0.24733,596.428798,11515,2848,0.164241,0.131741,535.058133,11515,1517,DSDV,DSDV,AODV-AERS3,0.308343,0.24733,393.701928
776,TWO_CLUSTER,79,71.410595,1051.797707,5.557174,520853,178,9,1.007884,2,3.907229,147,31,88,0.054286,12,67,4,0.100198,0.166241,176.814638,5486,912,0.117887,0.195589,224.814701,5486,1073,0.038563,0.063981,199.677339,5486,351,0.170074,0.336375,298.228107,4602,1548,0.238081,0.395005,425.815395,5486,2167,0.055483,0.092052,350.247475,5486,505,DSDV,DSDV,AODV-AERS1,0.238081,0.395005,176.814638
145,TWO_CLUSTER,36,38.628873,965.373184,5.591602,457621,298,8,3.166574,1,5.523444,132,17,87,0.131245,22,23,4,0.3912,0.781521,10.147904,2879,2250,0.267755,0.534908,8.584608,2879,1540,0.115447,0.230636,18.711725,2879,664,0.100321,0.402091,71.96124,1435,577,0.122228,0.244182,31.722838,2879,703,0.277143,0.553664,8.133014,2879,1594,AODV-AERS1,AODV-AERS1,AODV,0.3912,0.781521,8.133014
356,RANDOM,61,96.162642,796.455883,10.048652,1303807,337,9,3.069136,4,4.092988,97,13,65,0.024595,2,36,5,0.513725,0.363799,403.653043,7254,2639,0.465253,0.329473,385.186989,7254,2390,0.422037,0.29887,401.547421,7254,2168,0.507107,0.432365,471.326217,6025,2605,0.533971,0.378136,506.346896,7254,2743,0.304069,0.215329,337.253958,7254,1562,DSDV,OLSR,AODV,0.533971,0.432365,337.253958
935,RANDOM,71,97.765429,852.190168,10.062495,301069,212,11,3.289334,2,5.388589,121,19,59,0.022413,3,23,5,0.011904,0.034936,326.351759,2662,93,0,0,-1,2662,0,0.235264,0.690458,11.618358,2662,1838,0.014976,0.052513,561.008607,2228,117,0.286208,0.83997,25.559502,2662,2236,0.203264,0.596544,4.559612,2662,1588,DSDV,DSDV,AODV,0.286208,0.83997,4.559612
977,TWO_CLUSTER,60,34.271207,1323.15562,13.942369,678326,1374,9,3.342173,4,5.624956,78,11,48,0.056854,20,45,5,0,0,-1,925,0,0.586223,0.847568,12.384398,925,784,0.004486,0.006486,534.653506,925,6,0.085989,0.156038,80.696946,737,115,0.305075,0.441081,22.910869,925,408,0.004486,0.006486,537.215316,925,6,AODV-AERS2,AODV-AERS2,AODV-AERS2,0.586223,0.847568,12.384398
648,LINE,36,109.138513,574.330969,12.5975,1834805,358,6,1.039447,3,5.238814,138,25,64,0.167362,0,35,3,0.268862,0.135914,355.492096,9609,1306,0.408439,0.206473,382.143615,9609,1984,0.258774,0.130815,334.016622,9609,1257,0.563251,0.290138,283.474098,9430,2736,0.297683,0.150484,302.777504,9609,1446,0.575603,0.290977,396.914155,9609,2796,AODV,AODV,OLSR,0.575603,0.290977,283.474098
463,LINE,38,35.715769,1031.482342,8.181192,350303,865,6,1.554666,4,4.095483,63,8,42,0.191817,0,37,4,0.299572,0.828722,17.52913,759,629,0.125258,0.346509,57.566303,759,263,0.247182,0.683794,78.252647,759,519,0,0,-1,0,0,0.223369,0.617918,64.856227,759,469,0.346246,0.957839,7.472981,759,727,AODV,AODV,AODV,0.346246,0.957839,7.472981
147,RING,22,12.150679,1345.584766,5.255802,339762,135,8,2.764113,3,2.999513,53,10,32,0.19915,10,21,6,0.303223,0.739296,6.414826,4718,3488,0.268189,0.653879,6.909756,4718,3085,0.307396,0.74947,11.026932,4718,3536,0.327652,0.954902,29.833899,3947,3769,0.190645,0.464816,12.136303,4718,2193,0.289575,0.706019,6.504157,4718,3331,OLSR,OLSR,AODV-AERS1,0.327652,0.954902,6.414826
456,CORRIDOR,61,238.12986,506.125233,12.598852,114125,452,6,3.475494,3,5.716215,102,18,59,0.179231,32,56,2,0.073984,0.610994,108.369832,473,289,0.018944,0.156448,240.001064,473,74,0.00128,0.010571,405.087808,473,5,0.038656,0.370098,34.298495,408,151,0.034816,0.287526,68.20523,473,136,0.054784,0.452431,73.555678,473,214,AODV-AERS1,AODV-AERS1,OLSR,0.073984,0.610994,34.298495
270,CORRIDOR,48,151.25102,563.341133,1.252153,2086012,222,7,2.690963,3,2.419745,168,41,112,0.124031,7,37,2,0.282933,0.120445,480.084652,17618,2122,0.1652,0.070326,475.726343,17618,1239,0.361067,0.153706,404.876539,17618,2708,0.957067,0.456065,615.661684,15739,7178,0.8652,0.368316,577.411768,17618,6489,0.37,0.157509,417.463958,17618,2775,OLSR,OLSR,AODV-AERS3,0.957067,0.456065,404.876539
724,LINE,78,80.246018,985.906107,9.81528,1927805,193,10,0.533009,3,5.573134,161,40,75,0.032687,0,77,4,0.156055,0.070696,643.177242,18728,1324,0.101719,0.046081,519.787279,18728,863,0.021805,0.009878,544.516045,18728,185,0.19837,0.141488,876.878792,11895,1683,0.018034,0.00817,1775.447414,18728,153,0.020391,0.009238,411.688703,18728,173,OLSR,OLSR,AODV,0.19837,0.141488,411.688703
